,species,block,street,trap,nummosquitos,wnvpresent,year,month,day,latitude,longitude
9447,CULEX PIPIENS,22, W 51ST ST,T061,2,0,2013,08,08,41.801179,-87.679447
9448,CULEX PIPIENS/RESTUANS,35, W 51ST ST,T062,21,0,2013,08,08,41.800737,-87.71188000000001
9449,CULEX RESTUANS,35, W 51ST ST,T062,13,0,2013,08,08,41.800737,-87.71188000000001
9450,CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,11,1,2013,08,08,41.778296999999995,-87.752411
9451,CULEX RESTUANS,52, W 63RD ST,T065,5,0,2013,08,08,41.778296999999995,-87.752411
9452,CULEX PIPIENS,52, W 63RD ST,T065,1,1,2013,08,08,41.778296999999995,-87.752411
9453,CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,50,0,2013,08,08,41.77166,-87.703047
9454,CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,46,1,2013,08,08,41.77166,-87.703047
9455,CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,31,0,2013,08,08,41.77166,-87.703047
9456,CULEX RESTUANS,67, S KEDZIE AVE,T066,27,0,2013,08,08,41.77166,-87.703047
9457,CULEX PIPIENS/RESTUANS,22, W 69TH ST,T069,17,0,2013,08,08,41.768388,-87.678649
9458,CULEX RESTUANS,22, W 69TH ST,T069,3,0,2013,08,08,41.768388,-87.678649
9459,CULEX PIPIENS,22, W 69TH ST,T069,6,0,2013,08,08,41.768388,-87.678649
9460,CULEX PIPIENS/RESTUANS,10, E 67TH ST,T073,1,0,2013,08,08,41.773215,-87.60088
9461,CULEX RESTUANS,10, E 67TH ST,T073,2,0,2013,08,08,41.773215,-87.60088
9462,CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,17,0,2013,08,08,41.822536,-87.66634300000001
9463,CULEX RESTUANS,39, S ASHLAND AVE,T074,5,0,2013,08,08,41.822536,-87.66634300000001
9464,CULEX PIPIENS,39, S ASHLAND AVE,T074,2,0,2013,08,08,41.822536,-87.66634300000001
9465,CULEX RESTUANS,64, S STONY ISLAND AVE,T077,1,0,2013,08,08,41.778748,-87.586427
9466,CULEX PIPIENS/RESTUANS,71, S SOUTH SHORE DR,T079,2,0,2013,08,08,41.766202,-87.562889
9467,CULEX RESTUANS,71, S SOUTH SHORE DR,T079,2,0,2013,08,08,41.766202,-87.562889
9468,CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,24,1,2013,08,08,41.754676,-87.612922
9469,CULEX RESTUANS,77, S EBERHART AVE,T080,6,0,2013,08,08,41.754676,-87.612922
9470,CULEX PIPIENS,77, S EBERHART AVE,T080,5,0,2013,08,08,41.754676,-87.612922
9471,CULEX PIPIENS/RESTUANS,50, S UNION AVE,T082,18,0,2013,08,08,41.803422999999995,-87.642984
9472,CULEX RESTUANS,50, S UNION AVE,T082,5,0,2013,08,08,41.803422999999995,-87.642984
9473,CULEX PIPIENS,50, S UNION AVE,T082,2,1,2013,08,08,41.803422999999995,-87.642984
9474,CULEX PIPIENS/RESTUANS,79, S CHICAGO AVE,T083,45,0,2013,08,08,41.754292,-87.590773
9475,CULEX RESTUANS,79, S CHICAGO AVE,T083,4,0,2013,08,08,41.754292,-87.590773
9476,CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,28,0,2013,08,08,41.798697,-87.736812
9477,CULEX RESTUANS,52, S KOLMAR,T114,9,0,2013,08,08,41.798697,-87.736812
9478,CULEX PIPIENS,52, S KOLMAR,T114,2,0,2013,08,08,41.798697,-87.736812
9479,CULEX PIPIENS/RESTUANS,63, W 64TH ST,T155,20,1,2013,08,08,41.776156,-87.778927
9480,CULEX RESTUANS,63, W 64TH ST,T155,8,0,2013,08,08,41.776156,-87.778927
9481,CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,4,0,2013,08,08,41.82561,-87.726549
9482,CULEX RESTUANS,37, S PULASKI RD,T063,3,0,2013,08,08,41.82561,-87.726549
9483,CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,50,1,2013,08,08,41.673408,-87.599862
9484,CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,26,0,2013,08,08,41.673408,-87.599862
9485,CULEX RESTUANS,12, S DOTY AVE,T115,16,0,2013,08,08,41.673408,-87.599862
9486,CULEX PIPIENS,12, S DOTY AVE,T115,4,0,2013,08,08,41.673408,-87.599862
9487,CULEX RESTUANS,10, S STONY ISLAND AVE,T138,6,0,2013,08,08,41.726465000000005,-87.585413
9488,CULEX PIPIENS,10, S STONY ISLAND AVE,T138,17,0,2013,08,08,41.726465000000005,-87.585413
9489,CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,37,0,2013,08,08,41.740641,-87.546587
9490,CULEX RESTUANS,13, S BRANDON,T209,3,0,2013,08,08,41.740641,-87.546587
9491,CULEX PIPIENS,13, S BRANDON,T209,8,0,2013,08,08,41.740641,-87.546587
9492,CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,9,0,2013,08,08,41.680946,-87.535198
9493,CULEX RESTUANS,37, E 118TH ST,T212,4,0,2013,08,08,41.680946,-87.535198
9494,CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,26,0,2013,08,08,41.704572,-87.56566600000001
9495,CULEX RESTUANS,24, E 105TH ST,T128,7,0,2013,08,08,41.704572,-87.56566600000001
9496,CULEX PIPIENS,24, E 105TH ST,T128,2,0,2013,08,08,41.704572,-87.56566600000001
9497,CULEX PIPIENS/RESTUANS,89, S MUSKEGON AVE,T099,2,0,2013,08,08,41.733643,-87.55551
9498,CULEX RESTUANS,89, S MUSKEGON AVE,T099,1,0,2013,08,08,41.733643,-87.55551
9499,CULEX PIPIENS/RESTUANS,10, S COTTAGE GROVE,T102,7,0,2013,08,08,41.750498,-87.605294
9500,CULEX RESTUANS,10, S COTTAGE GROVE,T102,2,0,2013,08,08,41.750498,-87.605294
9501,CULEX PIPIENS/RESTUANS,58, N PULASKI RD,T027,45,0,2013,08,08,41.984809000000006,-87.728492
9502,CULEX PIPIENS,58, N PULASKI RD,T027,16,1,2013,08,08,41.984809000000006,-87.728492
9503,CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,50,0,2013,08,08,41.659112,-87.53869300000001
9504,CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,18,0,2013,08,08,41.659112,-87.53869300000001
9505,CULEX RESTUANS,40, E 130TH ST,T221,11,0,2013,08,08,41.659112,-87.53869300000001
9506,CULEX PIPIENS,40, E 130TH ST,T221,36,0,2013,08,08,41.659112,-87.53869300000001
9507,CULEX PIPIENS/RESTUANS,91, W HIGGINS RD,T009,20,0,2013,08,08,41.992478000000006,-87.862995
9508,CULEX PIPIENS/RESTUANS,91, W HIGGINS RD,T009,50,0,2013,08,08,41.992478000000006,-87.862995
9509,CULEX PIPIENS,91, W HIGGINS RD,T009,38,1,2013,08,08,41.992478000000006,-87.862995
9510,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,11,0,2013,08,08,41.974689,-87.890615
9511,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,34,0,2013,08,08,41.974689,-87.890615
9512,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,24,0,2013,08,08,41.974689,-87.890615
9513,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,6,0,2013,08,08,41.974689,-87.890615
9514,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,35,0,2013,08,08,41.974689,-87.890615
9515,CULEX RESTUANS,10, W OHARE AIRPORT,T900,4,0,2013,08,08,41.974689,-87.890615
9516,CULEX PIPIENS,10, W OHARE AIRPORT,T900,20,1,2013,08,08,41.974689,-87.890615
9517,CULEX PIPIENS,10, W OHARE AIRPORT,T900,21,1,2013,08,08,41.974689,-87.890615
9518,CULEX PIPIENS,10, W OHARE AIRPORT,T900,6,0,2013,08,08,41.974689,-87.890615
9519,CULEX PIPIENS,10, W OHARE AIRPORT,T900,2,0,2013,08,08,41.974689,-87.890615
9520,CULEX PIPIENS,10, W OHARE,T903,3,0,2013,08,08,41.957799,-87.930995
9521,CULEX PIPIENS/RESTUANS,48, W MONTANA ST,T222,7,0,2013,08,08,41.925197999999995,-87.746381
9522,CULEX RESTUANS,48, W MONTANA ST,T222,2,0,2013,08,08,41.925197999999995,-87.746381
9523,CULEX PIPIENS/RESTUANS,51, N MONT CLARE AVE,T223,41,1,2013,08,08,41.973845000000004,-87.805059
9524,CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,50,0,2013,08,08,41.743402,-87.731435
9525,CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,44,0,2013,08,08,41.743402,-87.731435
9526,CULEX RESTUANS,82, S KOSTNER AVE,T225,27,1,2013,08,08,41.743402,-87.731435
9527,CULEX PIPIENS/RESTUANS,65, E 91ST PL,T227,7,0,2013,08,08,41.728495,-87.60096300000001
9528,CULEX RESTUANS,65, E 91ST PL,T227,5,1,2013,08,08,41.728495,-87.60096300000001
9529,CULEX PIPIENS,65, E 91ST PL,T227,6,0,2013,08,08,41.728495,-87.60096300000001
9530,CULEX PIPIENS/RESTUANS,17, W ADDISON ST,T224,4,0,2013,08,08,41.947227000000005,-87.67145699999999
9531,CULEX RESTUANS,17, W ADDISON ST,T224,1,0,2013,08,08,41.947227000000005,-87.67145699999999
9532,CULEX PIPIENS/RESTUANS,90, W GARFIELD BLVD,T226,30,1,2013,08,08,41.793818,-87.654234
9533,CULEX RESTUANS,90, W GARFIELD BLVD,T226,10,0,2013,08,08,41.793818,-87.654234
9534,CULEX PIPIENS,90, W GARFIELD BLVD,T226,5,1,2013,08,08,41.793818,-87.654234
9535,CULEX PIPIENS/RESTUANS,13, N LARAMIE AVE,T230,21,1,2013,08,08,41.904194,-87.756155
9536,CULEX RESTUANS,13, N LARAMIE AVE,T230,2,1,2013,08,08,41.904194,-87.756155
9537,CULEX PIPIENS,13, N LARAMIE AVE,T230,8,1,2013,08,08,41.904194,-87.756155
9538,CULEX RESTUANS,39, N SPRINGFIELD AVE,T228,1,0,2013,08,08,41.951865999999995,-87.72505699999999
9539,CULEX PIPIENS,39, N SPRINGFIELD AVE,T228,24,0,2013,08,08,41.951865999999995,-87.72505699999999
9540,CULEX PIPIENS,51, W 72ND ST,T035,7,0,2013,08,08,41.763733,-87.742302
9541,CULEX PIPIENS/RESTUANS,58, N RIDGE AVE,T231,42,0,2013,08,08,41.98728,-87.666066
9542,CULEX PIPIENS/RESTUANS,17, N ASHLAND AVE,T232,8,0,2013,08,08,41.912563,-87.66805500000001
9543,CULEX RESTUANS,17, N ASHLAND AVE,T232,6,0,2013,08,08,41.912563,-87.66805500000001
9544,CULEX PIPIENS/RESTUANS,71, N HARLEM AVE,T233,50,1,2013,08,08,42.009876,-87.807277
9545,CULEX PIPIENS/RESTUANS,71, N HARLEM AVE,T233,45,0,2013,08,08,42.009876,-87.807277
9546,CULEX PIPIENS,71, N HARLEM AVE,T233,50,0,2013,08,08,42.009876,-87.807277
9547,CULEX PIPIENS/RESTUANS,42, W 65TH ST,T235,13,0,2013,08,08,41.776428,-87.627096
9548,CULEX RESTUANS,42, W 65TH ST,T235,9,0,2013,08,08,41.776428,-87.627096
9549,CULEX PIPIENS,42, W 65TH ST,T235,12,0,2013,08,08,41.776428,-87.627096
9550,CULEX PIPIENS/RESTUANS,62, N MCCLELLAN AVE,T236,32,0,2013,08,08,41.994679,-87.770899
9551,CULEX PIPIENS,62, N MCCLELLAN AVE,T236,11,0,2013,08,08,41.994679,-87.770899
9552,CULEX PIPIENS/RESTUANS,21, N CANNON DR,T054C,47,0,2013,08,08,41.925652,-87.63359
9553,CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,6,0,2013,08,15,41.95469,-87.800991
9554,CULEX RESTUANS,41, N OAK PARK AVE,T002,1,0,2013,08,15,41.95469,-87.800991
9555,CULEX PIPIENS,41, N OAK PARK AVE,T002,4,0,2013,08,15,41.95469,-87.800991
9556,CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,10,0,2013,08,15,41.891118,-87.65449100000001
9557,CULEX PIPIENS,25, W GRAND AVE,T046,1,0,2013,08,15,41.891118,-87.65449100000001
9558,CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,14,0,2013,08,15,41.867108,-87.654224
9559,CULEX PIPIENS,11, W ROOSEVELT,T048,39,0,2013,08,15,41.867108,-87.654224
9560,CULEX PIPIENS,11, W CHICAGO,T049,2,0,2013,08,15,41.896282,-87.655232
9561,CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,8,0,2013,08,15,41.921965,-87.632085
9562,CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,3,0,2013,08,15,41.921965,-87.632085
9563,CULEX PIPIENS,22, N CANNON DR,T054,2,0,2013,08,15,41.921965,-87.632085
9564,CULEX PIPIENS,17, W 95TH ST,T094,8,1,2013,08,15,41.720848,-87.666014
9565,CULEX PIPIENS/RESTUANS,89, S CARPENTER ST,T159,33,0,2013,08,15,41.732984,-87.649642
9566,CULEX RESTUANS,89, S CARPENTER ST,T159,4,0,2013,08,15,41.732984,-87.649642
9567,CULEX PIPIENS,89, S CARPENTER ST,T159,7,0,2013,08,15,41.732984,-87.649642
9568,CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,2,0,2013,08,15,41.944869,-87.832763
9569,CULEX RESTUANS,36, N PITTSBURGH AVE,T011,13,0,2013,08,15,41.944869,-87.832763
9570,CULEX PIPIENS,36, N PITTSBURGH AVE,T011,8,0,2013,08,15,41.944869,-87.832763
9571,CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,18,0,2013,08,15,41.986921,-87.689778
9572,CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,50,0,2013,08,15,41.986921,-87.689778
9573,CULEX RESTUANS,58, N WESTERN AVE,T028,24,1,2013,08,15,41.986921,-87.689778
9574,CULEX PIPIENS,58, N WESTERN AVE,T028,47,1,2013,08,15,41.986921,-87.689778
9575,CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,4,0,2013,08,15,41.801497999999995,-87.763416
9576,CULEX PIPIENS,50, S CENTRAL AVE,T031,3,0,2013,08,15,41.801497999999995,-87.763416
9577,CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,18,0,2013,08,15,41.906638,-87.701431
9578,CULEX RESTUANS,14, N HUMBOLDT DR,T033,1,0,2013,08,15,41.906638,-87.701431
9579,CULEX PIPIENS,14, N HUMBOLDT DR,T033,32,0,2013,08,15,41.906638,-87.701431
9580,CULEX PIPIENS/RESTUANS,10, S VINCENNES,T089,2,0,2013,08,15,41.723195000000004,-87.64997
9581,CULEX RESTUANS,10, S VINCENNES,T089,3,0,2013,08,15,41.723195000000004,-87.64997
9582,CULEX PIPIENS,10, S VINCENNES,T089,4,0,2013,08,15,41.723195000000004,-87.64997
9583,CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,9,0,2013,08,15,41.868077,-87.666901
9584,CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,12,0,2013,08,15,41.662014,-87.72460799999999
9585,CULEX RESTUANS,42, W 127TH PL,T135,3,0,2013,08,15,41.662014,-87.72460799999999
9586,CULEX PIPIENS,42, W 127TH PL,T135,3,0,2013,08,15,41.662014,-87.72460799999999
9587,CULEX RESTUANS,43, N ASHLAND AVE OVERPASS,T145,1,0,2013,08,15,41.878114000000004,-87.629798
9588,CULEX PIPIENS,43, N ASHLAND AVE OVERPASS,T145,2,0,2013,08,15,41.878114000000004,-87.629798
9589,CULEX PIPIENS/RESTUANS,28, N FRANCISCO AVE,T147,7,0,2013,08,15,41.932094,-87.700117
9590,CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,11,0,2013,08,15,41.916265,-87.800515
9591,CULEX PIPIENS,70,  W ARMITAGE AVENUE,T151,9,1,2013,08,15,41.916265,-87.800515
9592,CULEX PIPIENS/RESTUANS,25, S MILLARD AVE,T152,2,0,2013,08,15,41.846075,-87.716277
9593,CULEX PIPIENS,25, S MILLARD AVE,T152,2,0,2013,08,15,41.846075,-87.716277
9594,CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,19,0,2013,08,15,41.682587,-87.707973
9595,CULEX PIPIENS,35, W 116TH ST,T158,21,0,2013,08,15,41.682587,-87.707973
9596,CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,7,0,2013,08,15,41.963976,-87.69181
9597,CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,5,0,2013,08,15,41.964242,-87.757639
9598,CULEX RESTUANS,46, N MILWAUKEE AVE,T003,3,0,2013,08,15,41.964242,-87.757639
9599,CULEX PIPIENS,46, N MILWAUKEE AVE,T003,1,0,2013,08,15,41.964242,-87.757639
9600,CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,43,0,2013,08,15,42.008314,-87.77792099999999
9601,CULEX RESTUANS,70, N MOSELL AVE,T008,9,0,2013,08,15,42.008314,-87.77792099999999
9602,CULEX PIPIENS,70, N MOSELL AVE,T008,7,0,2013,08,15,42.008314,-87.77792099999999
9603,CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,10,0,2013,08,15,41.991429,-87.747113
9604,CULEX RESTUANS,61, N LEMONT AVE,T012,4,0,2013,08,15,41.991429,-87.747113
9605,CULEX PIPIENS,61, N LEMONT AVE,T012,5,0,2013,08,15,41.991429,-87.747113
9606,CULEX PIPIENS/RESTUANS,30, W 18TH ST,T043,7,0,2013,08,15,41.857402,-87.694991
9607,CULEX PIPIENS,30, W 18TH ST,T043,12,0,2013,08,15,41.857402,-87.694991
9608,CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,22,1,2013,08,15,41.868142,-87.696269
9609,CULEX PIPIENS,11, S CALIFORNIA,T047,29,1,2013,08,15,41.868142,-87.696269
9610,CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,40,1,2013,08,15,41.923738,-87.785288
9611,CULEX PIPIENS/RESTUANS,12, W GREENLEAF AVE,T018,2,0,2013,08,15,42.010412,-87.66214000000001
9612,CULEX RESTUANS,12, W GREENLEAF AVE,T018,1,0,2013,08,15,42.010412,-87.66214000000001
9613,CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,13,1,2013,08,15,41.899229999999996,-87.716788
9614,CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,41,1,2013,08,15,41.899229999999996,-87.716788
9615,CULEX RESTUANS,10, N CENTRAL PARK DR,T030,22,0,2013,08,15,41.899229999999996,-87.716788
9616,CULEX PIPIENS,10, N CENTRAL PARK DR,T030,40,0,2013,08,15,41.899229999999996,-87.716788
9617,CULEX PIPIENS,10, N CENTRAL PARK DR,T030,50,0,2013,08,15,41.899229999999996,-87.716788
9618,CULEX PIPIENS/RESTUANS,60, W MONTROSE DR,T017,3,0,2013,08,15,41.960615999999995,-87.777189
9619,CULEX RESTUANS,60, W MONTROSE DR,T017,4,0,2013,08,15,41.960615999999995,-87.777189
9620,CULEX PIPIENS/RESTUANS,33, W 104TH ST,T095,5,0,2013,08,15,41.704336,-87.70373599999999
9621,CULEX PIPIENS/RESTUANS,17, N PULASKI RD,T039,2,0,2013,08,15,41.911823999999996,-87.726737
9622,CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,12,0,2013,08,15,41.801179,-87.679447
9623,CULEX RESTUANS,22, W 51ST ST,T061,14,0,2013,08,15,41.801179,-87.679447
9624,CULEX PIPIENS,22, W 51ST ST,T061,33,1,2013,08,15,41.801179,-87.679447
9625,CULEX RESTUANS,35, W 51ST ST,T062,3,0,2013,08,15,41.800737,-87.71188000000001
9626,CULEX PIPIENS,35, W 51ST ST,T062,3,0,2013,08,15,41.800737,-87.71188000000001
9627,CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,6,0,2013,08,15,41.778296999999995,-87.752411
9628,CULEX RESTUANS,52, W 63RD ST,T065,2,0,2013,08,15,41.778296999999995,-87.752411
9629,CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,40,0,2013,08,15,41.77166,-87.703047
9630,CULEX PIPIENS,67, S KEDZIE AVE,T066,31,1,2013,08,15,41.77166,-87.703047
9631,CULEX PIPIENS/RESTUANS,22, W 69TH ST,T069,5,0,2013,08,15,41.768388,-87.678649
9632,CULEX PIPIENS,22, W 69TH ST,T069,34,0,2013,08,15,41.768388,-87.678649
9633,CULEX PIPIENS,10, E 67TH ST,T073,11,0,2013,08,15,41.773215,-87.60088
9634,CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,11,0,2013,08,15,41.822536,-87.66634300000001
9635,CULEX PIPIENS,39, S ASHLAND AVE,T074,24,0,2013,08,15,41.822536,-87.66634300000001
9636,CULEX PIPIENS,64, S STONY ISLAND AVE,T077,2,0,2013,08,15,41.778748,-87.586427
9637,CULEX PIPIENS/RESTUANS,71, S SOUTH SHORE DR,T079,20,0,2013,08,15,41.766202,-87.562889
9638,CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,13,0,2013,08,15,41.754676,-87.612922
9639,CULEX RESTUANS,77, S EBERHART AVE,T080,11,0,2013,08,15,41.754676,-87.612922
9640,CULEX PIPIENS,77, S EBERHART AVE,T080,23,0,2013,08,15,41.754676,-87.612922
9641,CULEX PIPIENS,50, S UNION AVE,T082,10,0,2013,08,15,41.803422999999995,-87.642984
9642,CULEX PIPIENS/RESTUANS,79, S CHICAGO AVE,T083,3,0,2013,08,15,41.754292,-87.590773
9643,CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,40,0,2013,08,15,41.798697,-87.736812
9644,CULEX RESTUANS,52, S KOLMAR,T114,6,0,2013,08,15,41.798697,-87.736812
9645,CULEX PIPIENS,52, S KOLMAR,T114,11,0,2013,08,15,41.798697,-87.736812
9646,CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,3,0,2013,08,15,41.82561,-87.726549
9647,CULEX PIPIENS,12, S DOTY AVE,T115,5,0,2013,08,15,41.673408,-87.599862
9648,CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,7,0,2013,08,15,41.726465000000005,-87.585413
9649,CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,10,0,2013,08,15,41.740641,-87.546587
9650,CULEX RESTUANS,13, S BRANDON,T209,11,0,2013,08,15,41.740641,-87.546587
9651,CULEX PIPIENS,13, S BRANDON,T209,27,0,2013,08,15,41.740641,-87.546587
9652,CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,7,0,2013,08,15,41.704572,-87.56566600000001
9653,CULEX PIPIENS,24, E 105TH ST,T128,39,0,2013,08,15,41.704572,-87.56566600000001
9654,CULEX PIPIENS,89, S MUSKEGON AVE,T099,3,0,2013,08,15,41.733643,-87.55551
9655,CULEX PIPIENS/RESTUANS,10, S COTTAGE GROVE,T102,4,0,2013,08,15,41.750498,-87.605294
9656,CULEX PIPIENS/RESTUANS,58, N PULASKI RD,T027,2,0,2013,08,15,41.984809000000006,-87.728492
9657,CULEX PIPIENS,58, N PULASKI RD,T027,7,0,2013,08,15,41.984809000000006,-87.728492
9658,CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,23,0,2013,08,15,41.659112,-87.53869300000001
9659,CULEX PIPIENS/RESTUANS,91, W HIGGINS RD,T009,26,0,2013,08,15,41.992478000000006,-87.862995
9660,CULEX RESTUANS,91, W HIGGINS RD,T009,2,0,2013,08,15,41.992478000000006,-87.862995
9661,CULEX PIPIENS,91, W HIGGINS RD,T009,5,0,2013,08,15,41.992478000000006,-87.862995
9662,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,2,0,2013,08,15,41.974689,-87.890615
9663,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,5,0,2013,08,15,41.974689,-87.890615
9664,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,7,1,2013,08,15,41.974689,-87.890615
9665,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,36,1,2013,08,15,41.974689,-87.890615
9666,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,22,0,2013,08,15,41.974689,-87.890615
9667,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,1,0,2013,08,15,41.974689,-87.890615
9668,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,3,0,2013,08,15,41.974689,-87.890615
9669,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,7,0,2013,08,15,41.974689,-87.890615
9670,CULEX RESTUANS,10, W OHARE AIRPORT,T900,10,0,2013,08,15,41.974689,-87.890615
9671,CULEX RESTUANS,10, W OHARE AIRPORT,T900,2,0,2013,08,15,41.974689,-87.890615
9672,CULEX RESTUANS,10, W OHARE AIRPORT,T900,9,0,2013,08,15,41.974689,-87.890615
9673,CULEX RESTUANS,10, W OHARE AIRPORT,T900,4,0,2013,08,15,41.974689,-87.890615
9674,CULEX RESTUANS,10, W OHARE AIRPORT,T900,19,0,2013,08,15,41.974689,-87.890615
9675,CULEX PIPIENS,10, W OHARE AIRPORT,T900,14,0,2013,08,15,41.974689,-87.890615
9676,CULEX PIPIENS,10, W OHARE AIRPORT,T900,3,0,2013,08,15,41.974689,-87.890615
9677,CULEX PIPIENS,10, W OHARE AIRPORT,T900,4,0,2013,08,15,41.974689,-87.890615
9678,CULEX PIPIENS,10, W OHARE AIRPORT,T900,3,0,2013,08,15,41.974689,-87.890615
9679,CULEX PIPIENS/RESTUANS,48, W MONTANA ST,T222,2,0,2013,08,15,41.925197999999995,-87.746381
9680,CULEX PIPIENS/RESTUANS,51, N MONT CLARE AVE,T223,13,1,2013,08,15,41.973845000000004,-87.805059
9681,CULEX RESTUANS,51, N MONT CLARE AVE,T223,2,0,2013,08,15,41.973845000000004,-87.805059
9682,CULEX PIPIENS,51, N MONT CLARE AVE,T223,2,0,2013,08,15,41.973845000000004,-87.805059
9683,CULEX PIPIENS,82, S KOSTNER AVE,T225,21,0,2013,08,15,41.743402,-87.731435
9684,CULEX PIPIENS/RESTUANS,65, E 91ST PL,T227,40,1,2013,08,15,41.728495,-87.60096300000001
9685,CULEX RESTUANS,65, E 91ST PL,T227,23,0,2013,08,15,41.728495,-87.60096300000001
9686,CULEX PIPIENS,65, E 91ST PL,T227,11,0,2013,08,15,41.728495,-87.60096300000001
9687,CULEX PIPIENS/RESTUANS,17, W ADDISON ST,T224,26,0,2013,08,15,41.947227000000005,-87.67145699999999
9688,CULEX RESTUANS,17, W ADDISON ST,T224,3,0,2013,08,15,41.947227000000005,-87.67145699999999
9689,CULEX PIPIENS,17, W ADDISON ST,T224,1,0,2013,08,15,41.947227000000005,-87.67145699999999
9690,CULEX PIPIENS,90, W GARFIELD BLVD,T226,12,1,2013,08,15,41.793818,-87.654234
9691,CULEX PIPIENS/RESTUANS,13, N LARAMIE AVE,T230,15,1,2013,08,15,41.904194,-87.756155
9692,CULEX PIPIENS/RESTUANS,39, N SPRINGFIELD AVE,T228,6,0,2013,08,15,41.951865999999995,-87.72505699999999
9693,CULEX RESTUANS,39, N SPRINGFIELD AVE,T228,4,0,2013,08,15,41.951865999999995,-87.72505699999999
9694,CULEX PIPIENS,39, N SPRINGFIELD AVE,T228,1,0,2013,08,15,41.951865999999995,-87.72505699999999
9695,CULEX PIPIENS/RESTUANS,51, W 72ND ST,T035,18,0,2013,08,15,41.763733,-87.742302
9696,CULEX RESTUANS,58, N RIDGE AVE,T231,7,0,2013,08,15,41.98728,-87.666066
9697,CULEX PIPIENS,58, N RIDGE AVE,T231,13,0,2013,08,15,41.98728,-87.666066
