,species,block,street,trap,nummosquitos,wnvpresent,year,month,day,latitude,longitude
9364,CULEX PIPIENS,71, N HARLEM AVE,T233,4,0,2013,08,01,42,-87
9365,CULEX PIPIENS/RESTUANS,42, W 65TH ST,T235,11,0,2013,08,01,41,-87
9366,CULEX RESTUANS,42, W 65TH ST,T235,7,0,2013,08,01,41,-87
9367,CULEX PIPIENS,42, W 65TH ST,T235,1,0,2013,08,01,41,-87
9368,CULEX PIPIENS/RESTUANS,62, N MCCLELLAN AVE,T236,50,0,2013,08,01,41,-87
9369,CULEX PIPIENS/RESTUANS,62, N MCCLELLAN AVE,T236,4,0,2013,08,01,41,-87
9370,CULEX RESTUANS,62, N MCCLELLAN AVE,T236,16,0,2013,08,01,41,-87
9371,CULEX PIPIENS,62, N MCCLELLAN AVE,T236,31,0,2013,08,01,41,-87
9372,CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,27,1,2013,08,08,41,-87
9373,CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,50,0,2013,08,08,41,-87
9374,CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,50,1,2013,08,08,41,-87
9375,CULEX RESTUANS,41, N OAK PARK AVE,T002,13,0,2013,08,08,41,-87
9376,CULEX PIPIENS,41, N OAK PARK AVE,T002,43,1,2013,08,08,41,-87
9377,CULEX PIPIENS,41, N OAK PARK AVE,T002,13,1,2013,08,08,41,-87
9378,CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,1,0,2013,08,08,41,-87
9379,CULEX RESTUANS,25, W GRAND AVE,T046,1,0,2013,08,08,41,-87
9380,CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,19,0,2013,08,08,41,-87
9381,CULEX RESTUANS,11, W ROOSEVELT,T048,25,0,2013,08,08,41,-87
9382,CULEX PIPIENS,11, W ROOSEVELT,T048,3,0,2013,08,08,41,-87
9383,CULEX PIPIENS/RESTUANS,11, W CHICAGO,T049,1,0,2013,08,08,41,-87
9384,CULEX RESTUANS,11, W CHICAGO,T049,2,0,2013,08,08,41,-87
9385,CULEX RESTUANS,22, N CANNON DR,T054,4,0,2013,08,08,41,-87
9386,CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,41,0,2013,08,08,41,-87
9387,CULEX RESTUANS,17, W 95TH ST,T094,18,0,2013,08,08,41,-87
9388,CULEX PIPIENS,17, W 95TH ST,T094,5,0,2013,08,08,41,-87
9389,CULEX PIPIENS/RESTUANS,89, S CARPENTER ST,T159,43,0,2013,08,08,41,-87
9390,CULEX RESTUANS,89, S CARPENTER ST,T159,9,0,2013,08,08,41,-87
9391,CULEX PIPIENS,89, S CARPENTER ST,T159,1,0,2013,08,08,41,-87
9392,CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,17,1,2013,08,08,41,-87
9393,CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,18,0,2013,08,08,41,-87
9394,CULEX PIPIENS,58, N WESTERN AVE,T028,37,0,2013,08,08,41,-87
9395,CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,3,0,2013,08,08,41,-87
9396,CULEX RESTUANS,50, S CENTRAL AVE,T031,1,0,2013,08,08,41,-87
9397,CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,24,0,2013,08,08,41,-87
9398,CULEX RESTUANS,14, N HUMBOLDT DR,T033,1,0,2013,08,08,41,-87
9399,CULEX PIPIENS/RESTUANS,10, S VINCENNES,T089,4,0,2013,08,08,41,-87
9400,CULEX RESTUANS,10, S VINCENNES,T089,4,1,2013,08,08,41,-87
9401,CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,21,0,2013,08,08,41,-87
9402,CULEX RESTUANS,11, S ASHLAND AVE,T090,3,0,2013,08,08,41,-87
9403,CULEX PIPIENS,11, S ASHLAND AVE,T090,4,0,2013,08,08,41,-87
9404,CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,46,0,2013,08,08,41,-87
9405,CULEX RESTUANS,42, W 127TH PL,T135,14,0,2013,08,08,41,-87
9406,CULEX PIPIENS,42, W 127TH PL,T135,1,0,2013,08,08,41,-87
9407,CULEX RESTUANS,43, N ASHLAND AVE OVERPASS,T145,3,0,2013,08,08,41,-87
9408,CULEX PIPIENS,28, N FRANCISCO AVE,T147,5,0,2013,08,08,41,-87
9409,CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,37,1,2013,08,08,41,-87
9410,CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,3,0,2013,08,08,41,-87
9411,CULEX PIPIENS,70,  W ARMITAGE AVENUE,T151,42,0,2013,08,08,41,-87
9412,CULEX PIPIENS,25, S MILLARD AVE,T152,3,0,2013,08,08,41,-87
9413,CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,48,1,2013,08,08,41,-87
9414,CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,50,1,2013,08,08,41,-87
9415,CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,28,0,2013,08,08,41,-87
9416,CULEX RESTUANS,35, W 116TH ST,T158,12,0,2013,08,08,41,-87
9417,CULEX PIPIENS,35, W 116TH ST,T158,16,0,2013,08,08,41,-87
9418,CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,2,0,2013,08,08,41,-87
9419,CULEX PIPIENS,45, N CAMPBELL AVE,T220,7,0,2013,08,08,41,-87
9420,CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,28,1,2013,08,08,41,-87
9421,CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,46,0,2013,08,08,42,-87
9422,CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,37,0,2013,08,08,42,-87
9423,CULEX RESTUANS,70, N MOSELL AVE,T008,21,0,2013,08,08,42,-87
9424,CULEX PIPIENS,70, N MOSELL AVE,T008,23,0,2013,08,08,42,-87
9425,CULEX PIPIENS,70, N MOSELL AVE,T008,38,0,2013,08,08,42,-87
9426,CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,33,0,2013,08,08,41,-87
9427,CULEX PIPIENS,61, N LEMONT AVE,T012,23,0,2013,08,08,41,-87
9428,CULEX PIPIENS/RESTUANS,30, W 18TH ST,T043,8,0,2013,08,08,41,-87
9429,CULEX PIPIENS,30, W 18TH ST,T043,2,0,2013,08,08,41,-87
9430,CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,2,0,2013,08,08,41,-87
9431,CULEX RESTUANS,11, S CALIFORNIA,T047,8,0,2013,08,08,41,-87
9432,CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,36,1,2013,08,08,41,-87
9433,CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,43,0,2013,08,08,41,-87
9434,CULEX RESTUANS,61, W FULLERTON AVE,T013,17,0,2013,08,08,41,-87
9435,CULEX PIPIENS,61, W FULLERTON AVE,T013,45,1,2013,08,08,41,-87
9436,CULEX PIPIENS/RESTUANS,12, W GREENLEAF AVE,T018,1,0,2013,08,08,42,-87
9437,CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,50,1,2013,08,08,41,-87
9438,CULEX RESTUANS,10, N CENTRAL PARK DR,T030,6,0,2013,08,08,41,-87
9439,CULEX PIPIENS,10, N CENTRAL PARK DR,T030,27,0,2013,08,08,41,-87
9440,CULEX PIPIENS/RESTUANS,60, W MONTROSE DR,T017,16,0,2013,08,08,41,-87
9441,CULEX PIPIENS/RESTUANS,33, W 104TH ST,T095,3,0,2013,08,08,41,-87
9442,CULEX RESTUANS,33, W 104TH ST,T095,3,0,2013,08,08,41,-87
9443,CULEX PIPIENS/RESTUANS,17, N PULASKI RD,T039,24,0,2013,08,08,41,-87
9444,CULEX RESTUANS,17, N PULASKI RD,T039,1,0,2013,08,08,41,-87
9445,CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,48,1,2013,08,08,41,-87
9446,CULEX RESTUANS,22, W 51ST ST,T061,24,0,2013,08,08,41,-87
9447,CULEX PIPIENS,22, W 51ST ST,T061,2,0,2013,08,08,41,-87
9448,CULEX PIPIENS/RESTUANS,35, W 51ST ST,T062,21,0,2013,08,08,41,-87
9449,CULEX RESTUANS,35, W 51ST ST,T062,13,0,2013,08,08,41,-87
9450,CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,11,1,2013,08,08,41,-87
9451,CULEX RESTUANS,52, W 63RD ST,T065,5,0,2013,08,08,41,-87
9452,CULEX PIPIENS,52, W 63RD ST,T065,1,1,2013,08,08,41,-87
9453,CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,50,0,2013,08,08,41,-87
9454,CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,46,1,2013,08,08,41,-87
9455,CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,31,0,2013,08,08,41,-87
9456,CULEX RESTUANS,67, S KEDZIE AVE,T066,27,0,2013,08,08,41,-87
9457,CULEX PIPIENS/RESTUANS,22, W 69TH ST,T069,17,0,2013,08,08,41,-87
9458,CULEX RESTUANS,22, W 69TH ST,T069,3,0,2013,08,08,41,-87
9459,CULEX PIPIENS,22, W 69TH ST,T069,6,0,2013,08,08,41,-87
9460,CULEX PIPIENS/RESTUANS,10, E 67TH ST,T073,1,0,2013,08,08,41,-87
9461,CULEX RESTUANS,10, E 67TH ST,T073,2,0,2013,08,08,41,-87
9462,CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,17,0,2013,08,08,41,-87
9463,CULEX RESTUANS,39, S ASHLAND AVE,T074,5,0,2013,08,08,41,-87
9464,CULEX PIPIENS,39, S ASHLAND AVE,T074,2,0,2013,08,08,41,-87
9465,CULEX RESTUANS,64, S STONY ISLAND AVE,T077,1,0,2013,08,08,41,-87
9466,CULEX PIPIENS/RESTUANS,71, S SOUTH SHORE DR,T079,2,0,2013,08,08,41,-87
9467,CULEX RESTUANS,71, S SOUTH SHORE DR,T079,2,0,2013,08,08,41,-87
9468,CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,24,1,2013,08,08,41,-87
9469,CULEX RESTUANS,77, S EBERHART AVE,T080,6,0,2013,08,08,41,-87
9470,CULEX PIPIENS,77, S EBERHART AVE,T080,5,0,2013,08,08,41,-87
9471,CULEX PIPIENS/RESTUANS,50, S UNION AVE,T082,18,0,2013,08,08,41,-87
9472,CULEX RESTUANS,50, S UNION AVE,T082,5,0,2013,08,08,41,-87
9473,CULEX PIPIENS,50, S UNION AVE,T082,2,1,2013,08,08,41,-87
9474,CULEX PIPIENS/RESTUANS,79, S CHICAGO AVE,T083,45,0,2013,08,08,41,-87
9475,CULEX RESTUANS,79, S CHICAGO AVE,T083,4,0,2013,08,08,41,-87
9476,CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,28,0,2013,08,08,41,-87
9477,CULEX RESTUANS,52, S KOLMAR,T114,9,0,2013,08,08,41,-87
9478,CULEX PIPIENS,52, S KOLMAR,T114,2,0,2013,08,08,41,-87
9479,CULEX PIPIENS/RESTUANS,63, W 64TH ST,T155,20,1,2013,08,08,41,-87
9480,CULEX RESTUANS,63, W 64TH ST,T155,8,0,2013,08,08,41,-87
9481,CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,4,0,2013,08,08,41,-87
9482,CULEX RESTUANS,37, S PULASKI RD,T063,3,0,2013,08,08,41,-87
9483,CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,50,1,2013,08,08,41,-87
9484,CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,26,0,2013,08,08,41,-87
9485,CULEX RESTUANS,12, S DOTY AVE,T115,16,0,2013,08,08,41,-87
9486,CULEX PIPIENS,12, S DOTY AVE,T115,4,0,2013,08,08,41,-87
9487,CULEX RESTUANS,10, S STONY ISLAND AVE,T138,6,0,2013,08,08,41,-87
9488,CULEX PIPIENS,10, S STONY ISLAND AVE,T138,17,0,2013,08,08,41,-87
9489,CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,37,0,2013,08,08,41,-87
9490,CULEX RESTUANS,13, S BRANDON,T209,3,0,2013,08,08,41,-87
9491,CULEX PIPIENS,13, S BRANDON,T209,8,0,2013,08,08,41,-87
9492,CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,9,0,2013,08,08,41,-87
9493,CULEX RESTUANS,37, E 118TH ST,T212,4,0,2013,08,08,41,-87
9494,CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,26,0,2013,08,08,41,-87
9495,CULEX RESTUANS,24, E 105TH ST,T128,7,0,2013,08,08,41,-87
9496,CULEX PIPIENS,24, E 105TH ST,T128,2,0,2013,08,08,41,-87
9497,CULEX PIPIENS/RESTUANS,89, S MUSKEGON AVE,T099,2,0,2013,08,08,41,-87
9498,CULEX RESTUANS,89, S MUSKEGON AVE,T099,1,0,2013,08,08,41,-87
9499,CULEX PIPIENS/RESTUANS,10, S COTTAGE GROVE,T102,7,0,2013,08,08,41,-87
9500,CULEX RESTUANS,10, S COTTAGE GROVE,T102,2,0,2013,08,08,41,-87
9501,CULEX PIPIENS/RESTUANS,58, N PULASKI RD,T027,45,0,2013,08,08,41,-87
9502,CULEX PIPIENS,58, N PULASKI RD,T027,16,1,2013,08,08,41,-87
9503,CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,50,0,2013,08,08,41,-87
9504,CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,18,0,2013,08,08,41,-87
9505,CULEX RESTUANS,40, E 130TH ST,T221,11,0,2013,08,08,41,-87
9506,CULEX PIPIENS,40, E 130TH ST,T221,36,0,2013,08,08,41,-87
9507,CULEX PIPIENS/RESTUANS,91, W HIGGINS RD,T009,20,0,2013,08,08,41,-87
9508,CULEX PIPIENS/RESTUANS,91, W HIGGINS RD,T009,50,0,2013,08,08,41,-87
9509,CULEX PIPIENS,91, W HIGGINS RD,T009,38,1,2013,08,08,41,-87
9510,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,11,0,2013,08,08,41,-87
9511,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,34,0,2013,08,08,41,-87
9512,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,24,0,2013,08,08,41,-87
9513,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,6,0,2013,08,08,41,-87
9514,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,35,0,2013,08,08,41,-87
9515,CULEX RESTUANS,10, W OHARE AIRPORT,T900,4,0,2013,08,08,41,-87
9516,CULEX PIPIENS,10, W OHARE AIRPORT,T900,20,1,2013,08,08,41,-87
9517,CULEX PIPIENS,10, W OHARE AIRPORT,T900,21,1,2013,08,08,41,-87
9518,CULEX PIPIENS,10, W OHARE AIRPORT,T900,6,0,2013,08,08,41,-87
9519,CULEX PIPIENS,10, W OHARE AIRPORT,T900,2,0,2013,08,08,41,-87
9520,CULEX PIPIENS,10, W OHARE,T903,3,0,2013,08,08,41,-87
9521,CULEX PIPIENS/RESTUANS,48, W MONTANA ST,T222,7,0,2013,08,08,41,-87
9522,CULEX RESTUANS,48, W MONTANA ST,T222,2,0,2013,08,08,41,-87
9523,CULEX PIPIENS/RESTUANS,51, N MONT CLARE AVE,T223,41,1,2013,08,08,41,-87
9524,CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,50,0,2013,08,08,41,-87
9525,CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,44,0,2013,08,08,41,-87
9526,CULEX RESTUANS,82, S KOSTNER AVE,T225,27,1,2013,08,08,41,-87
9527,CULEX PIPIENS/RESTUANS,65, E 91ST PL,T227,7,0,2013,08,08,41,-87
9528,CULEX RESTUANS,65, E 91ST PL,T227,5,1,2013,08,08,41,-87
9529,CULEX PIPIENS,65, E 91ST PL,T227,6,0,2013,08,08,41,-87
9530,CULEX PIPIENS/RESTUANS,17, W ADDISON ST,T224,4,0,2013,08,08,41,-87
9531,CULEX RESTUANS,17, W ADDISON ST,T224,1,0,2013,08,08,41,-87
9532,CULEX PIPIENS/RESTUANS,90, W GARFIELD BLVD,T226,30,1,2013,08,08,41,-87
9533,CULEX RESTUANS,90, W GARFIELD BLVD,T226,10,0,2013,08,08,41,-87
9534,CULEX PIPIENS,90, W GARFIELD BLVD,T226,5,1,2013,08,08,41,-87
9535,CULEX PIPIENS/RESTUANS,13, N LARAMIE AVE,T230,21,1,2013,08,08,41,-87
9536,CULEX RESTUANS,13, N LARAMIE AVE,T230,2,1,2013,08,08,41,-87
9537,CULEX PIPIENS,13, N LARAMIE AVE,T230,8,1,2013,08,08,41,-87
9538,CULEX RESTUANS,39, N SPRINGFIELD AVE,T228,1,0,2013,08,08,41,-87
9539,CULEX PIPIENS,39, N SPRINGFIELD AVE,T228,24,0,2013,08,08,41,-87
9540,CULEX PIPIENS,51, W 72ND ST,T035,7,0,2013,08,08,41,-87
9541,CULEX PIPIENS/RESTUANS,58, N RIDGE AVE,T231,42,0,2013,08,08,41,-87
9542,CULEX PIPIENS/RESTUANS,17, N ASHLAND AVE,T232,8,0,2013,08,08,41,-87
9543,CULEX RESTUANS,17, N ASHLAND AVE,T232,6,0,2013,08,08,41,-87
9544,CULEX PIPIENS/RESTUANS,71, N HARLEM AVE,T233,50,1,2013,08,08,42,-87
9545,CULEX PIPIENS/RESTUANS,71, N HARLEM AVE,T233,45,0,2013,08,08,42,-87
9546,CULEX PIPIENS,71, N HARLEM AVE,T233,50,0,2013,08,08,42,-87
9547,CULEX PIPIENS/RESTUANS,42, W 65TH ST,T235,13,0,2013,08,08,41,-87
9548,CULEX RESTUANS,42, W 65TH ST,T235,9,0,2013,08,08,41,-87
9549,CULEX PIPIENS,42, W 65TH ST,T235,12,0,2013,08,08,41,-87
9550,CULEX PIPIENS/RESTUANS,62, N MCCLELLAN AVE,T236,32,0,2013,08,08,41,-87
9551,CULEX PIPIENS,62, N MCCLELLAN AVE,T236,11,0,2013,08,08,41,-87
9552,CULEX PIPIENS/RESTUANS,21, N CANNON DR,T054C,47,0,2013,08,08,41,-87
9553,CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,6,0,2013,08,15,41,-87
9554,CULEX RESTUANS,41, N OAK PARK AVE,T002,1,0,2013,08,15,41,-87
9555,CULEX PIPIENS,41, N OAK PARK AVE,T002,4,0,2013,08,15,41,-87
9556,CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,10,0,2013,08,15,41,-87
9557,CULEX PIPIENS,25, W GRAND AVE,T046,1,0,2013,08,15,41,-87
9558,CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,14,0,2013,08,15,41,-87
9559,CULEX PIPIENS,11, W ROOSEVELT,T048,39,0,2013,08,15,41,-87
9560,CULEX PIPIENS,11, W CHICAGO,T049,2,0,2013,08,15,41,-87
9561,CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,8,0,2013,08,15,41,-87
9562,CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,3,0,2013,08,15,41,-87
9563,CULEX PIPIENS,22, N CANNON DR,T054,2,0,2013,08,15,41,-87
9564,CULEX PIPIENS,17, W 95TH ST,T094,8,1,2013,08,15,41,-87
9565,CULEX PIPIENS/RESTUANS,89, S CARPENTER ST,T159,33,0,2013,08,15,41,-87
9566,CULEX RESTUANS,89, S CARPENTER ST,T159,4,0,2013,08,15,41,-87
9567,CULEX PIPIENS,89, S CARPENTER ST,T159,7,0,2013,08,15,41,-87
9568,CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,2,0,2013,08,15,41,-87
9569,CULEX RESTUANS,36, N PITTSBURGH AVE,T011,13,0,2013,08,15,41,-87
9570,CULEX PIPIENS,36, N PITTSBURGH AVE,T011,8,0,2013,08,15,41,-87
9571,CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,18,0,2013,08,15,41,-87
9572,CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,50,0,2013,08,15,41,-87
9573,CULEX RESTUANS,58, N WESTERN AVE,T028,24,1,2013,08,15,41,-87
9574,CULEX PIPIENS,58, N WESTERN AVE,T028,47,1,2013,08,15,41,-87
9575,CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,4,0,2013,08,15,41,-87
9576,CULEX PIPIENS,50, S CENTRAL AVE,T031,3,0,2013,08,15,41,-87
9577,CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,18,0,2013,08,15,41,-87
9578,CULEX RESTUANS,14, N HUMBOLDT DR,T033,1,0,2013,08,15,41,-87
9579,CULEX PIPIENS,14, N HUMBOLDT DR,T033,32,0,2013,08,15,41,-87
9580,CULEX PIPIENS/RESTUANS,10, S VINCENNES,T089,2,0,2013,08,15,41,-87
9581,CULEX RESTUANS,10, S VINCENNES,T089,3,0,2013,08,15,41,-87
9582,CULEX PIPIENS,10, S VINCENNES,T089,4,0,2013,08,15,41,-87
9583,CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,9,0,2013,08,15,41,-87
9584,CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,12,0,2013,08,15,41,-87
9585,CULEX RESTUANS,42, W 127TH PL,T135,3,0,2013,08,15,41,-87
9586,CULEX PIPIENS,42, W 127TH PL,T135,3,0,2013,08,15,41,-87
9587,CULEX RESTUANS,43, N ASHLAND AVE OVERPASS,T145,1,0,2013,08,15,41,-87
9588,CULEX PIPIENS,43, N ASHLAND AVE OVERPASS,T145,2,0,2013,08,15,41,-87
9589,CULEX PIPIENS/RESTUANS,28, N FRANCISCO AVE,T147,7,0,2013,08,15,41,-87
9590,CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,11,0,2013,08,15,41,-87
9591,CULEX PIPIENS,70,  W ARMITAGE AVENUE,T151,9,1,2013,08,15,41,-87
9592,CULEX PIPIENS/RESTUANS,25, S MILLARD AVE,T152,2,0,2013,08,15,41,-87
9593,CULEX PIPIENS,25, S MILLARD AVE,T152,2,0,2013,08,15,41,-87
9594,CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,19,0,2013,08,15,41,-87
9595,CULEX PIPIENS,35, W 116TH ST,T158,21,0,2013,08,15,41,-87
9596,CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,7,0,2013,08,15,41,-87
9597,CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,5,0,2013,08,15,41,-87
9598,CULEX RESTUANS,46, N MILWAUKEE AVE,T003,3,0,2013,08,15,41,-87
9599,CULEX PIPIENS,46, N MILWAUKEE AVE,T003,1,0,2013,08,15,41,-87
9600,CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,43,0,2013,08,15,42,-87
9601,CULEX RESTUANS,70, N MOSELL AVE,T008,9,0,2013,08,15,42,-87
9602,CULEX PIPIENS,70, N MOSELL AVE,T008,7,0,2013,08,15,42,-87
9603,CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,10,0,2013,08,15,41,-87
9604,CULEX RESTUANS,61, N LEMONT AVE,T012,4,0,2013,08,15,41,-87
9605,CULEX PIPIENS,61, N LEMONT AVE,T012,5,0,2013,08,15,41,-87
9606,CULEX PIPIENS/RESTUANS,30, W 18TH ST,T043,7,0,2013,08,15,41,-87
9607,CULEX PIPIENS,30, W 18TH ST,T043,12,0,2013,08,15,41,-87
9608,CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,22,1,2013,08,15,41,-87
9609,CULEX PIPIENS,11, S CALIFORNIA,T047,29,1,2013,08,15,41,-87
9610,CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,40,1,2013,08,15,41,-87
9611,CULEX PIPIENS/RESTUANS,12, W GREENLEAF AVE,T018,2,0,2013,08,15,42,-87
9612,CULEX RESTUANS,12, W GREENLEAF AVE,T018,1,0,2013,08,15,42,-87
9613,CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,13,1,2013,08,15,41,-87
9614,CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,41,1,2013,08,15,41,-87
9615,CULEX RESTUANS,10, N CENTRAL PARK DR,T030,22,0,2013,08,15,41,-87
9616,CULEX PIPIENS,10, N CENTRAL PARK DR,T030,40,0,2013,08,15,41,-87
9617,CULEX PIPIENS,10, N CENTRAL PARK DR,T030,50,0,2013,08,15,41,-87
9618,CULEX PIPIENS/RESTUANS,60, W MONTROSE DR,T017,3,0,2013,08,15,41,-87
9619,CULEX RESTUANS,60, W MONTROSE DR,T017,4,0,2013,08,15,41,-87
9620,CULEX PIPIENS/RESTUANS,33, W 104TH ST,T095,5,0,2013,08,15,41,-87
9621,CULEX PIPIENS/RESTUANS,17, N PULASKI RD,T039,2,0,2013,08,15,41,-87
9622,CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,12,0,2013,08,15,41,-87
9623,CULEX RESTUANS,22, W 51ST ST,T061,14,0,2013,08,15,41,-87
9624,CULEX PIPIENS,22, W 51ST ST,T061,33,1,2013,08,15,41,-87
9625,CULEX RESTUANS,35, W 51ST ST,T062,3,0,2013,08,15,41,-87
9626,CULEX PIPIENS,35, W 51ST ST,T062,3,0,2013,08,15,41,-87
9627,CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,6,0,2013,08,15,41,-87
9628,CULEX RESTUANS,52, W 63RD ST,T065,2,0,2013,08,15,41,-87
9629,CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,40,0,2013,08,15,41,-87
9630,CULEX PIPIENS,67, S KEDZIE AVE,T066,31,1,2013,08,15,41,-87
9631,CULEX PIPIENS/RESTUANS,22, W 69TH ST,T069,5,0,2013,08,15,41,-87
9632,CULEX PIPIENS,22, W 69TH ST,T069,34,0,2013,08,15,41,-87
9633,CULEX PIPIENS,10, E 67TH ST,T073,11,0,2013,08,15,41,-87
9634,CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,11,0,2013,08,15,41,-87
9635,CULEX PIPIENS,39, S ASHLAND AVE,T074,24,0,2013,08,15,41,-87
9636,CULEX PIPIENS,64, S STONY ISLAND AVE,T077,2,0,2013,08,15,41,-87
9637,CULEX PIPIENS/RESTUANS,71, S SOUTH SHORE DR,T079,20,0,2013,08,15,41,-87
9638,CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,13,0,2013,08,15,41,-87
9639,CULEX RESTUANS,77, S EBERHART AVE,T080,11,0,2013,08,15,41,-87
9640,CULEX PIPIENS,77, S EBERHART AVE,T080,23,0,2013,08,15,41,-87
9641,CULEX PIPIENS,50, S UNION AVE,T082,10,0,2013,08,15,41,-87
9642,CULEX PIPIENS/RESTUANS,79, S CHICAGO AVE,T083,3,0,2013,08,15,41,-87
9643,CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,40,0,2013,08,15,41,-87
9644,CULEX RESTUANS,52, S KOLMAR,T114,6,0,2013,08,15,41,-87
9645,CULEX PIPIENS,52, S KOLMAR,T114,11,0,2013,08,15,41,-87
9646,CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,3,0,2013,08,15,41,-87
9647,CULEX PIPIENS,12, S DOTY AVE,T115,5,0,2013,08,15,41,-87
9648,CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,7,0,2013,08,15,41,-87
9649,CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,10,0,2013,08,15,41,-87
9650,CULEX RESTUANS,13, S BRANDON,T209,11,0,2013,08,15,41,-87
9651,CULEX PIPIENS,13, S BRANDON,T209,27,0,2013,08,15,41,-87
9652,CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,7,0,2013,08,15,41,-87
